,cidade,estado,habitantes,ranking_habitantes_pais,ranking_habitantes_estado,densidade_demografica,salario_medio,ranking_salario_pais,ranking_salario_estado,pessoas_ocupadas,porcentagem_ocupada,escolarizacao_6_14,ranking_escolaridade_pais,ranking_escolaridade_estado,anos_inicias_fundamental_publico,anos_inicias_fundamental_particular,pib_per_capta,ranking_pib_pais,ranking_pib_estado,percentual_receita_externa,total_receitas_realizadas,total_receitas_empenhadas,mortalidade_infantil,ranking_mortalidade_pais,ranking_mortalidade_estado,internacoes_diarreia,area_territorial,ranking_area_pais,ranking_area_estado,percentual_esgoto,percentual_arborizacao_publica,percentual_urbanizacao_publica
0,sao-mateus,es,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-mateus-do-sul,pr,41.257 pessoas,734º,41º,"30,75 hab/km²","2,9 salários mínimos",,11º,8.435 pessoas,"18,4 %","97,6 %",,,"6,5","5,2","27.273,55 R$",,,"65,7 %","140.758,94 R$ (×1000)","103.354,84 R$ (×1000)","12,35 óbitos por mil nascidos vivos",248º,,"0,7 internações por mil habitantes","1.341,714 km²",-1,,"59,2 %","87,8 %","18,3 %"
0,sao-miguel-do-araguaia,go,22.283 pessoas,1474º,48º,"3,63 hab/km²","2,1 salários mínimos",-1,68º,3.158 pessoas,"14,3 %","96,6 %",,-1,"6,4","5,3","21.278,54 R$",-1,,"79,3 %","67.533,27 R$ (×1000)","69.649,78 R$ (×1000)","3,18 óbitos por mil nascidos vivos",-1,-1,"0,7 internações por mil habitantes","6.148,795 km²",,-1,"43,3 %","47,9 %","3,2 %"
0,sao-miguel-do-guama,pa,51.567 pessoas,586º,36º,"46,45 hab/km²","1,6 salários mínimos",,126º,5.504 pessoas,"9,4 %","96,9 %",,3º,"4,4","3,3","11.646,31 R$",,1º,92 %,"98.548,62 R$ (×1000)","97.137,20 R$ (×1000)","10,45 óbitos por mil nascidos vivos",3021º,-1,"2,1 internações por mil habitantes","1.094,564 km²",1327º,3º,"8,1 %","27,6 %","1,4 %"
0,sao-miguel-do-guapore,ro,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-miguel-do-iguacu,pr,25.769 pessoas,1234º,68º,"30,27 hab/km²","2,3 salários mínimos",,71º,6.386 pessoas,"23,4 %",99 %,1234º,,"6,3","4,5","34.330,47 R$",,-1,"57,1 %","116.421,18 R$ (×1000)","104.152,89 R$ (×1000)","12,14 óbitos por mil nascidos vivos",,,"0,9 internações por mil habitantes","851,917 km²",1621º,,"35,6 %","95,8 %","33,8 %"
0,sao-miguel-do-oeste,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-miguel-do-passa-quatro,go,3.757 pessoas,4773º,172º,"6,99 hab/km²","1,7 salários mínimos",-1,188º,814 pessoas,"20,2 %","98,1 %",917º,-1,"4,7","4,8","33.603,77 R$",-1,-1,83 %,"18.652,02 R$ (×1000)","15.136,46 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"2,7 internações por mil habitantes","537,785 km²",,-1,"38,2 %","39,7 %",0 %
0,sao-miguel-dos-campos,al,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-paulo,sp,11.253.503 pessoas,1º,1º,"7.398,26 hab/km²","4,3 salários mínimos",-1,7º,5.571.893 pessoas,"45,8 %",96 %,978º,-1,"6,3","4,4","57.759,39 R$",-1,211º,30 %,"54.010.996,76 R$ (×1000)","51.414.029,08 R$ (×1000)","11,19 óbitos por mil nascidos vivos",-1,-1,"0,3 internações por mil habitantes","1.521,110 km²",-1,-1,"92,6 %","74,8 %","50,3 %"
0,sao-pedro,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-pedro-da-aldeia,rj,87.875 pessoas,316º,30º,"264,05 hab/km²","2,9 salários mínimos",-1,11º,18.628 pessoas,"18,1 %","97,9 %",,-1,"5,3","3,8","21.607,38 R$",-1,,"68,2 %","220.068,48 R$ (×1000)","211.045,48 R$ (×1000)","10,30 óbitos por mil nascidos vivos",3062º,-1,"0,1 internações por mil habitantes","332,488 km²",-1,-1,"80,2 %","44,4 %",18 %
0,sao-pedro-da-cipa,mt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-pedro-do-iguacu,pr,6.491 pessoas,3782º,253º,"21,05 hab/km²","2,3 salários mínimos",-1,71º,695 pessoas,"11,6 %","97,3 %",1019º,,"6,2","4,3","31.413,85 R$",-1,,90 %,"23.006,62 R$ (×1000)","18.568,08 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,3 internações por mil habitantes","308,324 km²",-1,,"0,9 %","83,9 %","13,3 %"
0,sao-pedro-do-ivai,pr,10.167 pessoas,3042º,196º,"31,51 hab/km²","2,1 salários mínimos",-1,168º,2.794 pessoas,"25,6 %","97,6 %",-1,,"6,3","4,4","24.323,53 R$",-1,-1,89 %,"33.555,62 R$ (×1000)","29.018,40 R$ (×1000)","10,00 óbitos por mil nascidos vivos",3042º,,"0,7 internações por mil habitantes","322,692 km²",,,46 %,92 %,"52,4 %"
0,sao-pedro-do-piaui,pi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-pedro-dos-ferros,mg,8.356 pessoas,3296º,408º,"20,75 hab/km²","1,7 salários mínimos",-1,369º,1.124 pessoas,"14,3 %","97,3 %",,-1,"5,3","3,6","13.455,43 R$",-1,-1,"93,6 %","17.776,64 R$ (×1000)","15.231,95 R$ (×1000)","12,99 óbitos por mil nascidos vivos",3296º,-1,"0,5 internações por mil habitantes","402,739 km²",-1,-1,"82,5 %",77 %,"40,1 %"
0,sao-pedro-do-suacui,mg,5.570 pessoas,4065º,573º,"18,08 hab/km²","1,6 salários mínimos",,515º,452 pessoas,"8,5 %","96,9 %",,-1,"5,8","4,1","10.546,80 R$",,2º,"92,9 %","16.105,16 R$ (×1000)","14.081,95 R$ (×1000)","15,15 óbitos por mil nascidos vivos",-1,-1,"3,6 internações por mil habitantes","308,106 km²",-1,-1,"47,6 %","96,3 %","46,3 %"
0,sao-raimundo-das-mangabeiras,ma,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-raimundo-nonato,pi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-roque,sp,78.821 pessoas,366º,89º,"256,82 hab/km²","2,4 salários mínimos",,230º,23.448 pessoas,"26,1 %","97,6 %",1102º,-1,"5,9","4,8","30.797,77 R$",,,"64,6 %","269.798,97 R$ (×1000)","238.471,89 R$ (×1000)","13,65 óbitos por mil nascidos vivos",-1,-1,"0,1 internações por mil habitantes","306,908 km²",-1,-1,"81,1 %","73,9 %","57,1 %"
0,sao-salvador-do-tocantins,to,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-sebastiao,sp,73.942 pessoas,399º,96º,"185,00 hab/km²","3,4 salários mínimos",,23º,23.547 pessoas,"26,9 %","98,2 %",1040º,-1,"6,1","5,2","31.695,70 R$",,,"55,5 %","683.723,61 R$ (×1000)","641.593,19 R$ (×1000)","7,75 óbitos por mil nascidos vivos",,-1,"0,4 internações por mil habitantes","402,395 km²",-1,-1,"82,1 %","67,5 %","17,7 %"
0,sao-sebastiao-da-amoreira,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-sebastiao-de-lagoa-de-roca,pb,11.041 pessoas,2757º,76º,"221,16 hab/km²","1,8 salários mínimos",-1,31º,748 pessoas,"6,4 %","98,4 %",-1,-1,"4,8","3,2","7.313,51 R$",-1,-1,"91,4 %","25.875,16 R$ (×1000)","23.284,91 R$ (×1000)","8,13 óbitos por mil nascidos vivos",3263º,-1,"0,8 internações por mil habitantes","46,372 km²",-1,-1,"30,4 %","77,6 %","12,1 %"
0,sao-sebastiao-do-paraiso,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-sebastiao-do-passe,ba,42.153 pessoas,716º,54º,"78,30 hab/km²","3,2 salários mínimos",,8º,6.384 pessoas,"14,5 %","97,7 %",,,"4,9","3,4","11.965,30 R$",,-1,"82,5 %","116.098,87 R$ (×1000)","105.426,28 R$ (×1000)","10,58 óbitos por mil nascidos vivos",2990º,-1,"0,1 internações por mil habitantes","536,678 km²",,,"66,6 %","50,3 %","31,6 %"
0,sao-sebastiao-do-umbuzeiro,pb,3.235 pessoas,4982º,193º,"7,02 hab/km²","1,4 salários mínimos",-1,200º,305 pessoas,"8,8 %","96,4 %",-1,-1,"4,7","3,9","8.877,94 R$",-1,,"96,9 %","13.804,80 R$ (×1000)","14.762,49 R$ (×1000)","18,52 óbitos por mil nascidos vivos",,-1,2 internações por mil habitantes,"464,327 km²",-1,-1,"33,9 %","84,7 %","2,3 %"
0,sao-simao,go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-simao,sp,14.346 pessoas,2248º,304º,"23,24 hab/km²","2,2 salários mínimos",-1,333º,3.851 pessoas,"25,2 %","99,8 %",1115º,-1,"5,8","4,1","30.588,33 R$",-1,-1,"69,4 %","54.307,19 R$ (×1000)","48.866,35 R$ (×1000)","15,04 óbitos por mil nascidos vivos",-1,-1,"1,1 internações por mil habitantes","617,252 km²",,-1,"94,8 %","91,5 %","23,4 %"
0,sao-tiago,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-vicente,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sao-vicente-ferrer,ma,20.863 pessoas,1568º,82º,"53,38 hab/km²","1,9 salários mínimos",-1,70º,838 pessoas,"3,8 %","97,3 %",,-1,"3,8","2,8","6.333,44 R$",-1,,"96,5 %","36.997,46 R$ (×1000)","36.166,32 R$ (×1000)","14,44 óbitos por mil nascidos vivos",3221º,-1,"4,1 internações por mil habitantes","392,874 km²",-1,-1,"3,9 %","24,9 %",0 %
0,sape,pb,50.143 pessoas,607º,10º,"158,92 hab/km²","1,6 salários mínimos",,117º,4.500 pessoas,"8,6 %","95,9 %",,-1,"4,5","3,2","10.055,25 R$",,2º,"87,4 %","92.876,19 R$ (×1000)","93.082,18 R$ (×1000)","28,07 óbitos por mil nascidos vivos",,-1,"0,8 internações por mil habitantes","313,678 km²",,-1,"27,7 %","89,9 %","9,4 %"
0,sapeacu,ba,16.585 pessoas,2012º,210º,"141,50 hab/km²","1,4 salários mínimos",,383º,1.505 pessoas,"8,7 %","98,1 %",-1,103º,"4,7","2,9","8.743,50 R$",,-1,"95,5 %","43.518,01 R$ (×1000)","38.911,84 R$ (×1000)","16,06 óbitos por mil nascidos vivos",,,"0,8 internações por mil habitantes","131,218 km²",-1,103º,"4,4 %","71,7 %","15,3 %"
0,sapezal,mt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sapiranga,rs,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sapopema,pr,6.736 pessoas,3708º,245º,"9,94 hab/km²","2,1 salários mínimos",-1,168º,915 pessoas,"13,6 %","96,7 %",-1,,"6,2","4,2","14.851,21 R$",-1,-1,"89,7 %","23.854,11 R$ (×1000)","20.416,98 R$ (×1000)",- óbitos por mil nascidos vivos,245º,-1,"0,3 internações por mil habitantes","677,609 km²",-1,,50 %,"87,2 %","7,4 %"
0,sapucaia,pa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sapucaia,rj,17.525 pessoas,1889º,69º,"32,35 hab/km²","1,8 salários mínimos",611º,67º,5.204 pessoas,"28,6 %","97,3 %",,-1,"5,4","4,2","39.777,44 R$",611º,-1,"82,3 %","83.254,72 R$ (×1000)","75.003,29 R$ (×1000)","20,83 óbitos por mil nascidos vivos",3263º,-1,"0,2 internações por mil habitantes","540,673 km²",,-1,"67,1 %","82,4 %","51,9 %"
0,sapucaia-do-sul,rs,130.957 pessoas,199º,13º,"2.245,91 hab/km²","2,9 salários mínimos",-1,36º,24.114 pessoas,"17,2 %","97,4 %",,-1,"5,5","4,7","22.477,13 R$",-1,,"76,5 %","410.795,09 R$ (×1000)","342.724,51 R$ (×1000)","10,24 óbitos por mil nascidos vivos",3079º,-1,"0,2 internações por mil habitantes","58,309 km²",-1,-1,"90,2 %","82,9 %","34,9 %"
0,sapucai,mirim,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,saquarema,rj,74.234 pessoas,395º,33º,"209,96 hab/km²","2,0 salários mínimos",-1,45º,17.443 pessoas,"19,9 %","96,3 %",-1,-1,"5,4","4,0","24.569,66 R$",-1,,-,"302.249,54 R$ (×1000)","247.728,14 R$ (×1000)","9,11 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","352,130 km²",-1,-1,"54,6 %","59,6 %","21,4 %"
0,sarandi,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sarandi,rs,21.285 pessoas,1542º,96º,"60,23 hab/km²","2,2 salários mínimos",775º,273º,7.769 pessoas,"32,1 %","98,2 %",,-1,"6,1","4,8","36.020,55 R$",775º,,"71,9 %","69.050,86 R$ (×1000)","58.763,84 R$ (×1000)","3,13 óbitos por mil nascidos vivos",3083º,-1,"0,3 internações por mil habitantes","352,968 km²",,-1,"74,1 %",91 %,47 %
0,sardoa,mg,5.594 pessoas,4057º,570º,"39,42 hab/km²","1,5 salários mínimos",,664º,506 pessoas,"8,1 %","97,3 %",-1,-1,"6,2","4,4","9.503,11 R$",,,"96,2 %","17.628,89 R$ (×1000)","13.360,74 R$ (×1000)","12,82 óbitos por mil nascidos vivos",3221º,-1,"0,2 internações por mil habitantes","141,904 km²",-1,-1,"26,1 %","60,4 %","43,1 %"
0,saudades,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,saude,ba,11.845 pessoas,2620º,303º,"23,49 hab/km²","1,6 salários mínimos",,300º,738 pessoas,"5,7 %","97,1 %",,-1,"4,1","3,2","5.951,69 R$",,-1,"91,5 %","25.226,80 R$ (×1000)","23.922,68 R$ (×1000)","23,08 óbitos por mil nascidos vivos",241º,,"4,5 internações por mil habitantes","509,098 km²",-1,-1,"18,6 %",42 %,"8,1 %"
0,seabra,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,seara,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sebastiao-leal,pi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,seberi,rs,10.897 pessoas,2794º,153º,"36,15 hab/km²","2,0 salários mínimos",-1,419º,3.353 pessoas,"31,1 %","98,1 %",,-1,"6,0","4,6","28.363,28 R$",-1,,"79,9 %","38.883,95 R$ (×1000)","35.658,58 R$ (×1000)","11,49 óbitos por mil nascidos vivos",17º,-1,3 internações por mil habitantes,"300,827 km²",,-1,16 %,"86,6 %","22,8 %"
0,segredo,rs,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,selviria,ms,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,senador-firmino,mg,7.230 pessoas,3569º,451º,"43,42 hab/km²","1,5 salários mínimos",-1,664º,854 pessoas,"11,0 %","93,6 %",,-1,"6,7","5,0","9.265,62 R$",-1,-1,"85,7 %","20.828,32 R$ (×1000)","18.741,43 R$ (×1000)","10,99 óbitos por mil nascidos vivos",,-1,"1,5 internações por mil habitantes","166,495 km²",-1,-1,"50,1 %","82,8 %",51 %
0,senador-pompeu,ce,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,senador-sa,ce,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,senges,pr,18.414 pessoas,1790º,98º,"12,81 hab/km²","2,2 salários mínimos",-1,113º,4.739 pessoas,"24,6 %","97,7 %",,98º,"6,7","4,6","26.636,80 R$",-1,,100 %,"57.112,14 R$ (×1000)","46.157,21 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,1 internações por mil habitantes","1.441,333 km²",-1,98º,"44,9 %","60,4 %","12,1 %"
0,senhora-do-porto,mg,3.497 pessoas,4882º,746º,"9,17 hab/km²","1,6 salários mínimos",-1,515º,310 pessoas,"8,8 %","97,7 %",-1,-1,"5,2","4,4","10.407,41 R$",-1,-1,"89,9 %","15.775,70 R$ (×1000)","13.988,43 R$ (×1000)",- óbitos por mil nascidos vivos,2949º,-1,"0,3 internações por mil habitantes","381,328 km²",-1,-1,"42,6 %","23,1 %","14,5 %"
0,senhor-do-bonfim,ba,74.419 pessoas,394º,23º,"89,93 hab/km²","1,8 salários mínimos",,186º,9.612 pessoas,"12,2 %",98 %,-1,121º,"4,0","3,1","10.017,35 R$",,,"89,9 %","129.265,48 R$ (×1000)","125.534,18 R$ (×1000)","12,93 óbitos por mil nascidos vivos",3263º,-1,"1,3 internações por mil habitantes","789,361 km²",-1,121º,"54,7 %","64,3 %","10,8 %"
0,seringueiras,ro,11.629 pessoas,2654º,32º,"3,08 hab/km²","1,9 salários mínimos",-1,19º,1.307 pessoas,"11,0 %","95,9 %",,-1,"5,7","5,5","19.010,25 R$",-1,-1,"87,3 %","34.610,32 R$ (×1000)","28.513,47 R$ (×1000)","10,64 óbitos por mil nascidos vivos",,-1,"0,6 internações por mil habitantes","3.773,505 km²",-1,-1,"19,3 %","68,4 %",0 %
0,seritinga,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,serra,es,409.267 pessoas,51º,2º,"741,85 hab/km²","2,7 salários mínimos",740º,4º,138.195 pessoas,"27,2 %","96,9 %",-1,-1,"5,6","4,1","36.884,26 R$",740º,6º,"63,2 %","1.197.645,85 R$ (×1000)","1.108.686,66 R$ (×1000)","8,41 óbitos por mil nascidos vivos",-1,-1,"0,2 internações por mil habitantes","547,631 km²",-1,-1,85 %,"62,5 %","62,1 %"
0,serra-branca,pb,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,serra-do-salitre,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,serra-dourada,ba,18.112 pessoas,1828º,187º,"13,45 hab/km²","1,5 salários mínimos",,352º,1.218 pessoas,"7,0 %","98,8 %",834º,,"4,9","3,7","7.663,52 R$",,,-,- R$ (×1000),- R$ (×1000),"12,88 óbitos por mil nascidos vivos",,-1,"6,9 internações por mil habitantes","1.592,245 km²",,,"4,9 %","92,3 %","0,8 %"
0,serra-negra,sp,26.387 pessoas,1206º,208º,"129,52 hab/km²","1,9 salários mínimos",,557º,7.694 pessoas,"26,5 %","97,8 %",1206º,-1,"6,8","5,2","25.080,39 R$",,-1,"54,8 %","102.223,79 R$ (×1000)","93.091,80 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,6 internações por mil habitantes","203,734 km²",,-1,"71,4 %","73,2 %","82,7 %"
0,serranopolis,go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,serraria,pb,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,serra-talhada,pe,79.232 pessoas,361º,16º,"26,59 hab/km²","1,7 salários mínimos",,70º,12.121 pessoas,"14,1 %","96,7 %",,-1,"5,1","4,4","15.628,85 R$",,1º,"74,4 %","193.463,70 R$ (×1000)","185.581,60 R$ (×1000)","12,72 óbitos por mil nascidos vivos",2942º,-1,"6,2 internações por mil habitantes","2.980,007 km²",,-1,"70,2 %","93,8 %","4,2 %"
0,serrinha,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,serrita,pe,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,serro,mg,20.835 pessoas,1571º,171º,"17,11 hab/km²","1,8 salários mínimos",-1,256º,2.255 pessoas,"10,7 %","97,9 %",1213º,,"5,8","3,8","10.477,27 R$",-1,,"86,4 %","41.371,36 R$ (×1000)","35.720,65 R$ (×1000)","15,15 óbitos por mil nascidos vivos",3263º,-1,"1,5 internações por mil habitantes","1.217,813 km²",-1,,"37,7 %","23,4 %","2,1 %"
0,serrolandia,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sertania,pe,33.787 pessoas,916º,54º,"13,95 hab/km²","1,9 salários mínimos",-1,23º,4.558 pessoas,"12,7 %","94,6 %",916º,-1,"4,7","4,0","7.811,04 R$",-1,-1,"80,8 %","76.416,70 R$ (×1000)","67.487,93 R$ (×1000)","10,03 óbitos por mil nascidos vivos",3129º,-1,"1,4 internações por mil habitantes","2.421,527 km²",,-1,"56,3 %","90,5 %","10,1 %"
0,sertanopolis,pr,15.638 pessoas,2097º,116º,"30,93 hab/km²","2,3 salários mínimos",505º,71º,4.514 pessoas,"27,7 %","97,1 %",1019º,116º,"6,3","5,0","43.018,26 R$",505º,1º,"73,4 %","62.567,83 R$ (×1000)","56.511,77 R$ (×1000)","10,81 óbitos por mil nascidos vivos",2923º,,"0,4 internações por mil habitantes","505,532 km²",-1,116º,"44,2 %","98,7 %","84,4 %"
0,sertao,rs,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sertaozinho,sp,110.074 pessoas,239º,63º,"273,22 hab/km²","3,1 salários mínimos",,52º,46.314 pessoas,"37,2 %","98,5 %",-1,-1,"7,2","5,6","43.728,51 R$",,3º,"61,2 %","519.898,96 R$ (×1000)","436.472,44 R$ (×1000)","15,19 óbitos por mil nascidos vivos",-1,-1,"0,3 internações por mil habitantes","403,089 km²",-1,-1,"99,3 %","95,8 %","41,9 %"
0,sete-lagoas,mg,214.152 pessoas,116º,11º,"398,32 hab/km²","2,4 salários mínimos",,68º,63.279 pessoas,"26,7 %","98,6 %",1139º,-1,"6,4","4,4","34.977,38 R$",,69º,60 %,"653.998,94 R$ (×1000)","601.259,90 R$ (×1000)","12,14 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","536,928 km²",-1,-1,"93,9 %","71,6 %","8,7 %"
0,setubinha,mg,10.885 pessoas,2797º,319º,"20,36 hab/km²","1,4 salários mínimos",-1,773º,413 pessoas,"3,4 %","95,1 %",,,"6,0","4,0","7.193,51 R$",-1,-1,"94,7 %","22.364,08 R$ (×1000)","21.699,78 R$ (×1000)","29,41 óbitos por mil nascidos vivos",,-1,-,"534,655 km²",-1,,"16,1 %","29,5 %","2,7 %"
0,severinia,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sidrolandia,ms,-1,-1,-1,-1,-1,-1,-1,-1,-1,"98,1 %",1164º,-1,"5,1","4,3","29.905,40 R$",,,"78,1 %","163.049,14 R$ (×1000)","141.482,03 R$ (×1000)","12,28 óbitos por mil nascidos vivos",,-1,"1,1 internações por mil habitantes","5.266,659 km²",-1,-1,19 %,"94,8 %","3,3 %"
0,silvania,go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,silves,am,8.444 pessoas,3275º,59º,"2,25 hab/km²","2,0 salários mínimos",-1,5º,492 pessoas,"5,4 %","96,3 %",,-1,"4,4","4,6","10.453,73 R$",-1,-1,"93,8 %","26.157,34 R$ (×1000)","21.524,89 R$ (×1000)","8,13 óbitos por mil nascidos vivos",3275º,-1,"16,7 internações por mil habitantes","3.723,382 km²",-1,-1,"4,8 %",61 %,"36,4 %"
